,review,label
2278,"It's really good. Anybody who needs to quickly switch on and off thier earphones, it's a perfect choice. It looks better in person than in those photos.Pros:-Really intuitive to use-Good sound quality-very comfortable and light weight- impressive fast chargingCons:-no manual off button",1
2279,Overall a good quality earphones with awesome sound...lag while watching movies and other YouTube videos is minimal and you can't notice it...but there is a lag of about 1 sec while playing games..build quality is also great...connection is good and it lasts for 8-10 meters...battery backup is nice with average of 10-12 hrs,1
2280,Earphones have performed as per expectations after a months usage. The auto switch off after connecting earphone pods is one of the best and unique feature. Battery backup is not up to the mark but very well lasts throughout a normal 10 hr work day. The middle button for receiving calls could have been designed better. Not ideal for gaming as lag of 1-2 secs is seen.,1
2281,"A very good product with little higher price. Happy with the product sound and battery backup runtime. I have charged only once in last 10 days and I am using  everyday at least one hour to 2 hours. The wire length from speaker to neckband is very short, less than 6inch. I was expecting longer length as shown in product advertisment. overall a good experience",1
2282,Very nice and easy to connect but the yellow wires are very vibrant and  fills like a toy earphone. The mic in not that much effective and has no noice cencelation . Company should work on  this two points. # 🔋 battery is good # easy to connect# good sound quality . Good fiting.,1
2283,Very comfy and durable design. Better than the oneplus and mi neck band. Thank you flipkart and realme.,1
2284,This is the first bluetooth headphone I'm using. Purchased after a lot search and reviews. Better than boat and cheaper than samsung and sony. U will get the good sound quality and the better power management. Just go to it,1
2285,This product is too good quality is very good with this price this is a best deal thank you for Flipkart give me the such a nice product,1
2286,"Look like Sporty....awesome look and fit. Sound quality 5/5. Bass lover go through blindly. Battery like when use to burn it. Otherwise relaxed from battery life. Two earbuds magnetic system power on/off. Google assistant by one click. Reject/answer call, volume up down clicking one touch...overall good performance. Thanks Realme",1
2287,Very good in this price range Looks cool and stylish Audio quality superb 👌👌,1
2288,"This was my last shopping with Chinese products but about product realme it have mind-blowing sounds quality everything is perfect just awesome n at last thanks Flipkart fast n genuine products services, a i enjoyed shopping  ever time",1
2289,Quite good actually... sound quality is very decent. U can enjy it by listening songs almost whole day long.  U dont hav to charge it twice a day. Bass iss good in full sound.  Noice cancellation iss very good. When u ll talk to someone opoosite person cant hear the other sound so its pretty good in this case. Overall its a goood product.,1
2290,"1. The sound output is good alongwith bass2. Noise cancellation is on point when you are indoors 3. Pairing is very fast 4. Bluetooth range is very good 5. The ear support could have been better as continuously wearing          it for long stretches becomes a bit uneasy 6. The battery support well is not that apt as promised by the brand. No, it does not last for 12 hours.7. Its very light and it does not weigh upon your neck even if you wear it for long stretches 8. It does not feel i...",1
2291,It's really super. It's base and sound quality is really good and awesome 👌. It's battery life is too long when it changed for about 10 to 15 minutes then it can go for 2 to 3 hours continually.I liked because it's deigine and build quality are really good.,1
2292,"These are pretty great ,i got it for my sister and she loved it though get the oneplus wireless z ones if you have oneplus phone,they are better with their phones.",1
2293,"Nice Bluetooth, it comes with decent look. It provides you very good quality of sound I really like it.",1
